"mat_alu","nome","dat_entrada","cod_curso","cotista"
84779,"NAYARA FREIRE PURIFICACAO VERONICA - TESTE","2008-03-05",13,"N"
120055,"JESSIKA ARAUJO MARQUES - TESTE","2007-10-15",4,"N"
88675,"LUCAS ALMEIDA LIMA TAVARES - TESTE","2005-09-03",4,"N"
90651,"MARINA ANDRADE GRACIELLE SANTOS - TESTE","2007-12-12",13,"N"
84025,"VINICIUS CONCEICAO SILVA - TESTE","2007-10-07",4,"N"
137862,"ELISANGELA ARAUJO RAMOS TIMOTEO - TESTE","2000-05-07",13,"N"
150131,"GENISSON COSTA SANTOS - TESTE","2007-01-16",4,"N"
107348,"JEAN CARDOSO LUISA TEIXEIRA - TESTE","2008-06-03",4,"N"
115632,"JOSE FILHO LIMA","2008-03-21",4,"N"
120088,"DIZIA FERNANDA","2009-03-04",13,"N"
125968,"CAMILA MARIO SILVA - TESTE","2007-11-10",4,"N"
107251,"CARLOS ARCIERE SANTANA - TESTE","2008-04-06",4,"N"
120085,"KAROLINE COSTA NUNES - TESTE","2008-01-10",4,"N"
87109,"LETICIA KARINE SILVA - TESTE","2007-07-08",13,"N"
83819,"TACITO DANTAS REIS - TESTE","2007-10-13",4,"N"
83659,"GLAUCIA BRIGLIA MATOS","2006-10-30",13,"N"
86691,"MURILO EMANUEL RIBEIRO - TESTE","2007-10-18",4,"N"
107313,"MARILIA LIRIO SILVA - TESTE","2008-10-19",4,"N"
89877,"AILTON ELZA OLIVEIRA","1979-05-11",4,"N"
104328,"JOSEMAR JESUS SILVA - TESTE","2006-11-29",52,"N"
159603,"EVANEIDE JOSE","2007-06-02",13,"N"
87045,"BRUNO ANDRADE FERREIRA SALIMENA - TESTE","2006-06-19",13,"N"
87112,"SUZANNE COSTA MORENO - TESTE","2008-06-17",13,"N"
87074,"JILANE FIGUEIREDO SILVA - TESTE","2001-10-07",4,"N"
114480,"MARINA CAROLINE NUNES","2006-12-03",35,"N"
87118,"GLEIDE ALMEIDA CANDIDA","2007-01-03",4,"N"
89296,"GIBSON GOMES PINHO - TESTE","2006-10-21",13,"N"
87752,"EVERTON HENRIQUE RODRIGUES - TESTE","2007-03-07",123,"N"
89960,"GUSTAVO ALCANTARA GUIMARAES O TUANNI - TESTE","2007-02-25",4,"N"
156065,"NADIA BASTOS MORAES SANTOS - TESTE","2007-09-08",4,"N"
83884,"RUANO CRUZ ROLEMBERG - TESTE","2007-09-07",4,"N"
83757,"JULIANA ALMEIDA MARIA SANTOS - TESTE","2008-01-05",13,"N"
120275,"RODRIGO FERREIRA MARTINS SILVA - TESTE","2008-08-01",4,"N"
107606,"ANTHONY GONCALVES MELO","2005-09-25",4,"N"
126664,"CHARLES AUXILIADORA SAMPAIO - TESTE","2007-07-17",4,"N"
90725,"LUCAS OLIVEIRA SOUZA - TESTE","2007-04-07",35,"N"
90726,"RINALDO ALCANTARA FONTES","1968-07-06",4,"N"
154146,"JORGE GOIS LUIZ VIEIRA - TESTE","1985-03-18",4,"N"
125761,"FREDERICO JOAO MOURA - TESTE","2009-02-03",4,"N"
87115,"LUCIENE JESUS OLIVEIRA - TESTE","2007-12-08",13,"N"
86939,"TACYANA LELIS SANTOS - TESTE","2008-06-17",13,"N"
87192,"JALDA COSTA NASCIMENTO VIRGENS - TESTE","2007-06-10",4,"N"
89276,"DJANIRA LIMA","1971-06-27",4,"N"
86870,"DANIELLE ALMEIDA EVELYN SOUZA - TESTE","2007-10-22",13,"N"
120265,"WBIRAJARA CONCEICAO SANTOS - TESTE","1996-08-16",4,"N"
91245,"ELAINE BISPO MENEZES - TESTE","2009-07-01",4,"N"
103985,"ALINE INGRID ROCHA - TESTE","2008-06-16",35,"N"
87178,"WILSON BEZERRA NORBERTO","2007-03-10",4,"N"
90874,"PALOMA ALBUQUERQUE LIMA SANTANA - TESTE","2008-03-28",4,"N"
97434,"FAGNER MANOEL","2007-05-09",4,"N"
90772,"DAVID LANDIM RODRIGUES - TESTE","2004-10-28",4,"N"
87312,"MARCELA FERNANDES MORAIS TATIANNY - TESTE","2007-10-05",13,"N"
87076,"JOEL FARIAS PAIXAO - TESTE","1987-07-06",4,"N"
87085,"ALINNE HELEN SANTANA - TESTE","2009-06-12",4,"N"
89585,"MARYANA DOMINGUES RAINNA","2008-11-05",13,"N"
87106,"GLEICE AGRIPINO DANTAS","2007-01-28",4,"N"
116981,"MARCELA OLIVEIRA - TESTE","2011-03-07",13,"N"
91435,"JOAO FILLIPPE PRATA","2005-08-31",13,"N"
7610,"FABIO BARRETO MELO - TESTE","1991-11-21",4,"N"
128137,"GUILHERME FEITOSA OLIVEIRA","1995-06-02",4,"N"
144727,"CLAUDIO BIANA RIBEIRO - TESTE","1994-10-08",103,"N"
115014,"AECIO CARVALHO POSENER VALERIA - TESTE","1992-03-14",13,"N"
98511,"DAILZA CRUZ RODRIGUES","1994-06-17",13,"N"
139661,"ESTELA AZEVEDO MELO - TESTE","1993-11-14",4,"N"
87590,"ANAIR DANTAS OLIVEIRA - TESTE","1987-11-22",4,"N"
139898,"NALU ARAUJO GOES SILVEIRA - TESTE","1993-10-01",13,"N"
98556,"ANDRE ALVES MEDEIROS SDNEY - TESTE","1993-11-29",4,"N"
100534,"VANESSA BARRETO MATOS SUZANA - TESTE","1995-10-26",4,"N"
94368,"DURBINSTEIN MARCOS SANTOS - TESTE","1987-08-14",13,"N"
"98253","MARIA GILZA PEIXOTO","1985-03-11","4","N"
"59355","BRUNA FREITAS RAUL - TESTE","2005-02-17","4","N"
"117268","AUDREY CUNHA RIOS - TESTE","1989-07-27","4","N"
"159484","EDSON DANTAS PAIVA - TESTE","1986-10-18","4","N"
"88145","HORACIO BARRETO LIMA","1988-11-14","4","N"
"6297","MARCIO BEZERRA ROBERTA - TESTE","1989-09-07","4","N"
"73770","VALDINEIDE APARECIDA HELVECIO","1988-04-27","4","N"
"77526","RICARDO CLARA MOURA - TESTE","1986-10-09","4","N"
"3590","ANTONIO ARAGAO FATIMA RODRIGUES - TESTE","1984-01-22","4","N"
"127559","ADEMIR ANDRADE RAMOS VIEIRA - TESTE","1972-05-21","4","N"
"102908","KARLA GOIS RENATO - TESTE","1995-09-22","4","N"
"109674","VALMIR JOSE SILVA - TESTE","1985-10-17","4","N"
"105006","SILVIO ALVES TEODORO - TESTE","1976-01-13","4","N"
"87041","JORGE MENEZES SANTANA - TESTE","1977-02-12","13","N"
"95600","CARLOS EDUARDO PAIXAO - TESTE","1993-01-06","4","N"
"82618","NEHEMIAS LIMA RIBEIRO - TESTE","1997-03-20","4","N"
"124180","ROSELY DULCE NERIS - TESTE","1991-05-17","4","N"
"149470","ARIELLY DORIA REGINA - TESTE","2010-10-20","4","N"
"108750","DANIEL BARROS CAVALCANTE VIANA - TESTE","1997-08-05","4","N"
"12749","MARCUS AFRODISIO LIMA SOUZA - TESTE","1996-12-04","13","N"
"73371","MARGARIDA MAYNART SILVA - TESTE","1987-03-23","13","N"
"43138","ROBERTO AUGUSTO SANTOS - TESTE","1992-07-22","52","N"
"122112","SERGIO ALVES DIAS PASSOS - TESTE","1991-06-23","123","N"
"87734","LUIZ CARLOS LIMA - TESTE","1982-08-16","13","N"
"10927","GUSTAVO ARAUJO MELO","1997-10-17","4","N"
"93261","EUDES ANDREY COSTA RODRIGO - TESTE","1994-10-31","4","N"
"54161","THIAGO CRISTINA MARIA","1998-11-09","4","N"
"54637","RICARDO BARROS NETO - TESTE","1995-10-14","13","N"
"99452","CARLA DIAS TEREZA - TESTE","1998-02-14","4","N"
"125834","JOSEILTON AMORIM MACHADO SILVEIRA - TESTE","1998-04-23","13","N"
"115194","JOSE ARAUJO LEFUNDES","1980-12-29","4","N"
"102945","CRISTIANE CARVALHO SANTOS - TESTE","1994-12-30","4","N"
"122571","CARMEM CRUZ OLIVEIRA","1993-08-27","4","N"
"86699","RUBENS BOAVENTURA JUNIOR SILVA - TESTE","1988-01-07","4","N"
"49968","LARA CARLOS LEAO - TESTE","1992-01-07","13","N"
"125334","LYSANA BATISTA RIBEIRO - TESTE","1997-08-10","123","N"
"16823","GRASIELLE NEVES","1999-08-22","4","N"
"149283","CARLA ANDRADE FILHO SILVA - TESTE","1995-05-10","4","N"
"37040","ALEX CRISTINA MASCARENHAS SERRA - TESTE","1997-08-21","4","N"
"82958","RENATA CARMO MACHADO - TESTE","1999-02-21","4","N"
"103536","PAULA CARLOS MELO TORRES - TESTE","1997-04-24","4","N"
"88258","MICHELINE BISPO MORAIS SILVEIRA - TESTE","1999-10-28","4","N"
"113667","ARALY ALVES GAMA RICARDO - TESTE","1996-05-07","13","N"
"95386","MIRIAM BRITTO PINHEIRO VIRGENS - TESTE","2000-05-30","44","N"
"97212","LUCAS BOMFIM MELO SILVA - TESTE","1988-05-28","4","N"
"18206","RONALDO GUIMARAES VIEIRA - TESTE","1999-08-05","4","N"
"44985","CRISTIANO GOES","1996-04-10","52","N"
"111978","MARCIA FARIAS MOTA - TESTE","1995-07-08","13","N"
"153383","CAROLINE CRUZ MARIA TAVARES - TESTE","2000-06-09","4","N"
"104014","MARDEN DIAS OLIVEIRA - TESTE","1996-12-05","4","N"
"153239","LILIAN CORDEIRO SANTOS - TESTE","1998-12-27","13","N"
"155169","PABLO GABRIEL SILVA - TESTE","1999-11-23","4","N"
"139316","RUBIA BRANDAO JANINE SOBRAL - TESTE","1997-02-17","44","N"
"70927","VAGNERROGERIS LEITE PEDROSA - TESTE","1989-08-27","13","N"
"115112","LUCAS GOMES PAULINO - TESTE","1997-05-21","13","N"
"120993","KARLA CARVALHO ISAURA - TESTE","1999-08-21","4","N"
"90487","ANNE BATISTA RALIN - TESTE","2008-03-23","13","N"
"102688","MARIA AMORIM LOURDES VIRGENS - TESTE","1973-06-06","4","N"
"15025","ELIANE BOMFIM MEIRA - TESTE","1995-11-03","35","N"
"118814","RAUF ANCHIETA PASSOS","2005-11-17","123","N"
"125752","CARLOS GOMES RAMOS - TESTE","1999-11-06","52","N"
"138840","SABRINA BOMFIM LIMA SANTOS - TESTE","1999-02-13","4","N"
"153970","THAIS BARBOSA MENDONCA - TESTE","1998-07-09","4","N"
"127418","MARIA BOMFIM LIMA SILVA - TESTE","1999-05-08","13","N"
"76425","LEYLA BARROS LEILA PRISCILLA - TESTE","1998-03-17","4","N"
"28405","JOAO CARMO SALGUEIRO","1994-01-17","4","N"
"97165","ERIVALDA ARAUJO LIMA - TESTE","1999-07-20","4","N"
"73608","THIAGO LEITE OLIVEIRA - TESTE","2004-05-05","13","N"
"137453","PATRICIA JESUS SOBRAL - TESTE","1997-08-24","4","N"
"115767","IVVE OLIVEIRA SILVA - TESTE","2001-09-29","13","N"
"158704","TATIANNY ALCANTARA GUEDES SOUZA - TESTE","1999-08-04","4","N"
"102744","ALAN CARVALHO PEREIRA - TESTE","1997-03-11","4","N"
"694","FRANCISCA HENRIQUE SILVA - TESTE","1981-07-11","4","N"
"153043","JOSE CARLOS JUNIOR - TESTE","2001-09-12","4","N"
"112491","JULIANA CARVALHO PRIMO - TESTE","2001-03-26","44","N"
"126241","RODRIGO CARDOSO SANTOS - TESTE","1999-07-27","4","N"
"137167","TATIANE AGUIAR HENRIQUE SANTOS - TESTE","2001-02-18","4","N"
"102933","ADRIANO CARLOS MOREIRA","2002-01-20","4","N"
"128224","ANA ARAUJO LABOURE","2000-03-30","4","N"
"121848","ITAMAR MATOS SALMERON - TESTE","2000-12-16","4","N"
"81005","FRANCISLEIDE ARAUJO HARDMAN SANTOS - TESTE","1988-03-18","4","N"
"125186","CLARISSA LEMOS SILVEIRA - TESTE","1999-08-14","44","N"
"90486","ANA DOURADO LOPES SOUZA - TESTE","2007-03-15","13","N"
"122551","THIAGO AMOR MESSIAS SILVA - TESTE","1996-10-14","44","N"
"82942","SUELI GOIS SOUZA - TESTE","2001-08-15","4","N"
"28059","TATIANA CALDAS MUNIZ","1994-11-18","4","N"
"90200","MARCOS APARECIDA FARIAS","2000-05-15","4","N"
"54158","MARCOS COSTA PLACIDO - TESTE","1984-04-13","4","N"
"34008","XENA MOTA SOUZA - TESTE","2001-02-21","4","N"
"27701","JOSE BERGSON NEVES - TESTE","1977-03-24","4","N"
"27876","MARIA ELENILDES SANTANA - TESTE","1975-12-18","13","N"
"111615","FLAVIA ANDRADE OLIVEIRA","1998-01-31","13","N"
"53122","ANTONIO FARO SILVA - TESTE","1998-07-29","35","N"
"120248","ALEXANDRE ALMEIDA MARIA TELES - TESTE","2000-07-31","4","N"
"81939","TASSIA CLEMENTE OLIVEIRA","2004-03-03","4","N"
"90528","VILOBALDO ARAUJO GALVAO","2007-06-21","13","N"
"125188","EVELYN GOMES NASCIMENTO - TESTE","1999-04-05","44","N"
"138399","MIGUEL ASSUNCAO NETO TAVARES - TESTE","1991-02-19","4","N"
"117196","DIEGO LIMA OLIVEIRA - TESTE","2001-08-08","4","N"
"79552","FABIO MORAES SILVA - TESTE","2003-02-08","4","N"
"102174","PATRICIA ANDRADE IAGGO - TESTE","2008-02-02","123","N"
"27930","MARIA ANDRADE MENDONCA SHAKESPEARE - TESTE","1989-07-14","4","N"
"42746","EDUARDO ARAUJO OLIVEIRA TANAJURA - TESTE","1988-09-07","35","N"
"113587","BERGSON CRISTIANE GRACA VINICIUS - TESTE","1998-07-30","4","N"
"100812","LUANNA CUNHA MENEZES","2003-08-18","44","N"
"53600","THIAGO JUNIOR SANTO - TESTE","2002-05-28","52","N"
"77523","SANDRO CLEIA SILVA - TESTE","1996-05-25","4","N"
"127417","DIEGO CARVALHO MATIAS","2002-09-18","123","N"
"153113","MONICA MEIRA SILVA - TESTE","1999-09-11","13","N"
"86045","LUCIANE MELO SANTOS - TESTE","2000-05-04","4","N"
"126840","ANDREA GOMES SIMOES - TESTE","2001-08-12","4","N"
"150893","GISELE FREITAS REGINA - TESTE","2002-04-29","4","N"
"80564","WASHINGTON CARMELO LIMA","2000-11-28","4","N"
"134452","CARLOS ALBUQUERQUE PATURY - TESTE","1999-10-18","52","N"
"32443","FRANCES ALMEIDA GOMES","2002-06-09","4","N"
"86341","ALYNNE DANTAS SANTANA - TESTE","2003-06-16","4","N"
"70962","NOE FONTES SANTOS - TESTE","1995-06-13","13","N"
"69271","JULIANA MARQUES SILVEIRA - TESTE","1993-12-24","4","N"
"80376","CLESIANE CRISTINA SANTANA - TESTE","2004-06-16","4","N"
"149573","MAURICIO LEAL","2005-11-08","4","N"
"71404","ELAINE GUIMARAES SILVA - TESTE","1994-07-21","4","N"
"71260","IGOR COSTA RIBEIRO - TESTE","2006-05-19","4","N"
"71162","ANGEVALDO ANDRADE ROCHA - TESTE","1997-01-26","4","N"
"71029","GUSTAVO BAHIA FRANCA QUELI - TESTE","2006-04-20","13","N"
"101859","BRUNO CARVALHO MELO SANTANA - TESTE","2006-04-23","4","N"
"65896","AROALDO AZEVEDO MARQUES - TESTE","2006-01-23","4","N"
"108915","ANDREZZA BATISTA FERNANDES SANTOS - TESTE","2006-04-03","44","N"
"66081","ISABELLE OLIVEIRA - TESTE","2001-02-04","13","N"
"120128","ADRIANO DIAS SILVA - TESTE","2002-12-28","13","N"
"97347","LARYSSA BATISTA LUIZA","2007-01-11","4","N"
"100999","JOSE BRITO JUREMA TADEU - TESTE","2004-02-28","4","N"
"98570","THAIS ADAN LUIZA","2004-09-16","4","N"
"68390","DIEGO APARECIDA HUBER NASCIMENTO - TESTE","2003-10-14","35","N"
"73785","DEBORAH LIMA","2004-11-05","4","N"
"138328","THAIS CARLA LOURDES SILVA - TESTE","2005-04-30","13","N"
"139867","HEITOR MACEDO SOUZA - TESTE","2005-02-02","103","N"
"73520","GABRIELA BENFICA MENEZES","1997-12-25","4","N"
"71110","WALTER HELBING SANTANA - TESTE","1997-11-29","4","N"
"71711","VALTER ALMEIDA DEMESIO ROZE - TESTE","1991-05-04","4","N"
"63106","FELIPE DANTAS SANTOS - TESTE","2001-06-28","52","N"
"150015","LEONARDO CRISTINE SALVINO - TESTE","2004-11-04","4","N"
"159451","ALISSON CASSIA MENEZES","2005-05-08","103","N"
"120162","IRLA AZEVEDO LIMA VILANOVA - TESTE","2010-09-01","13","N"
"104111","RODRIGO CUNHA RAMOS - TESTE","2005-04-09","35","N"
"70301","PEDRO BAIRRAL LOBAO SANTIAGO - TESTE","2002-11-20","35","N"
"68947","NARACY FRAGA SANTOS - TESTE","1987-08-03","4","N"
"112861","NAYANE BERNADETE MERIWSKA","2009-12-02","13","N"
"107591","LUSERGIO JESUS PEREIRA - TESTE","1988-04-24","4","N"
"127815","FLAVIA DORIA OLIVEIRA VIRGINIA - TESTE","2003-04-15","44","N"
"116971","VICTOR COSTA MATHEUS SOUZA - TESTE","2010-11-27","13","N"
"99378","KLEITON ARAUJO ROCHA WALTER - TESTE","2006-11-21","123","N"
"122567","CRISTIANE FEITOZA MONTES - TESTE","1995-09-17","44","N"
"122779","RAFAELA BARRETO LIMA - TESTE","2005-10-11","44","N"
"120152","LAURO FALCAO SODRE - TESTE","2009-09-27","13","N"
"70462","TALINE ADRIA MICHELL","2004-08-01","44","N"
"94942","KELLY CELINO SANTOS - TESTE","2004-10-25","4","N"
"125176","JEFFERSON GALLETE SOUSA - TESTE","2000-11-11","44","N"
"114988","VERENA CRISTINA MATOS - TESTE","2003-11-05","13","N"
"137208","AMANDA ALMEIDA LINHARES SILVA - TESTE","2006-01-11","4","N"
"152915","CRISTIANA ANDRADE MENESES VASCONCELOS - TESTE","1991-10-29","4","N"
"114090","SERGIO LUNA ROGERIO","2006-04-30","4","N"
"147228","FABIANA DAYANE NEVES","2005-08-23","44","N"
"70514","HAROYUKI ENOMOTO SOUZA - TESTE","2005-09-27","13","N"
"107529","GUSTAVO ADOLFO FONTES NASCIMENTO","1993-07-14","4","N"
"98791","RITA ALMEIDA JUNIOR QUEIROZ - TESTE","1997-02-09","4","N"
"78839","DIOGO COSTA OLIVEIRA VALERIA - TESTE","2005-04-06","13","N"
"99500","FERNANDA CRISTINA OLIVEIRA - TESTE","2004-11-18","13","N"
"141407","RODRIGO ALMEIDA PEREIRA VIEIRA - TESTE","2003-11-11","13","N"
"71286","THIAGO HORA REIS - TESTE","2005-07-06","4","N"
"87893","SILVIA LIMA SANTOS - TESTE","1987-06-21","13","N"
"102593","ROSEANE ALMEIDA LIMA TELES - TESTE","2005-08-22","4","N"
"74218","VIVIAN LEMOS REZENDE - TESTE","1999-02-08","4","N"
"159223","DANIELLE ARAUJO LUIZ","2005-10-15","13","N"
"155967","DANIELLE COSTA OLIVEIRA - TESTE","2005-07-23","4","N"
"70003","LUCIANO BITTENCOURT CUNHA SANTOS - TESTE","1994-05-07","4","N"
"80309","LICIA ALMEIDA D'AVILA SILVEIRA - TESTE","2004-02-23","13","N"
"74314","CARLOS ALEXSHANDER MARIA","1988-09-27","4","N"
"125625","THALLES DALA MOURA","2005-12-02","103","N"
"71539","ALEXANDRE FIGUEIREDO SILVA - TESTE","2004-02-25","4","N"
"159764","DENISE RIBEIRO","1995-05-20","13","N"
"127203","BRUNO KUMMER SANTOS - TESTE","2005-12-06","13","N"
"71269","RIVALDO OLIVEIRA SILVA - TESTE","1985-06-28","4","N"
"113208","BRUNO BATISTA KANO RONALDO - TESTE","2002-12-12","123","N"
"115603","KAMYLLE ALICE NAVARRO VANIA - TESTE","2008-12-02","44","N"
"114825","MARIA COSTA SANTIAGO - TESTE","2010-07-03","13","N"
"113225","IZABELLA GUERREIRO MILTON TEIXEIRA - TESTE","2009-08-17","123","N"
"114307","OZIELMA MARIA SOUZA - TESTE","2009-07-01","123","N"
"112983","JAMI CAMARA LOPES REIS - TESTE","2008-01-10","123","N"
"126933","ALCINO COSTA RITA - TESTE","2010-09-10","103","N"
"114386","ANA FERNANDES MELO - TESTE","2008-05-25","13","N"
"114986","MARIA OLIVEIRA SANTOS - TESTE","2010-05-26","44","N"
"113296","LAYSE MEDEIROS SILVA - TESTE","2009-03-30","123","N"
"113115","JEFFERSON COSTA MELO - TESTE","2009-06-08","4","N"
"113218","EDVALDO COSTA NETO SILVA - TESTE","2005-11-03","123","N"
"114492","FELIPE BEZERRA SILVA - TESTE","2010-12-11","4","N"
"114894","THASSIA ARAGAO PEREIRA YASMIN - TESTE","2008-07-15","13","N"
"114911","HAGDA BARBOSA ROCHA - TESTE","2010-04-05","123","N"
"114450","AISLAN GOMES OLIVEIRA - TESTE","2006-01-28","123","N"
"114960","GREYCY LUIZ SILVA - TESTE","2008-09-25","44","N"
"114697","GUSTAVO JOSE SANTANA - TESTE","2010-07-07","123","N"
"137097","TATIANE CRUZ OLIVEIRA","2010-09-04","4","N"
"114405","JOSE CARLOS NASCIMENTO","2000-12-07","4","N"
"113431","ANTONIO JUNIOR SOARES - TESTE","2007-10-04","123","N"
"115290","ADELMO DORIA REIS - TESTE","2001-07-06","44","N"
"125815","GRAZIELE FREITAS SANTOS VIEIRA - TESTE","1998-02-01","4","N"
"139593","DEYVID DUARTE SANTOS - TESTE","2009-12-09","4","N"
"113073","JOHNATA CRUZ SANTOS - TESTE","2010-06-08","4","N"
"113080","MARCOS FILYPE SILVA - TESTE","2010-01-28","123","N"
"125862","ANDERSON AZEVEDO KELYNE","1998-04-12","4","N"
"113226","PATRICIA ASSIS EMANUELA SILVA - TESTE","2002-09-25","123","N"
"113232","LUIS BATISTA FONSECA","2005-09-24","123","N"
"113270","MARCEL JUNIOR RODRIGUES - TESTE","2008-11-26","123","N"
"113271","JOSE LUCIVANIA SANTOS - TESTE","2009-12-28","123","N"
"115828","ITALO ELMO PASSOS - TESTE","2007-11-10","123","N"
"113222","PLINIO ALMEIDA NETO SOUZA - TESTE","2008-07-12","123","N"
"116072","LUA BORRI JESUS SALES - TESTE","2009-12-09","13","N"
"113358","RAFAEL ADELSON MARIA","2007-03-04","123","N"
"114471","JONATHAN FREITAS SOUZA - TESTE","2010-07-03","13","N"
"114499","NEILLA BORGES MACHADO TELES - TESTE","2010-12-31","44","N"
"127891","ELINEIDE FREITAS SOUZA - TESTE","2007-07-08","4","N"
"116183","IZABEL FERREIRA SILVA - TESTE","1987-02-03","44","N"
"125800","VALDEMIRO FERREIRA LIMA VASCONCELOS - TESTE","2007-12-05","4","N"
"117285","RAIZA ALVES MARINHO SANTANA - TESTE","2011-02-22","4","N"
"117093","ERICA CARVALHO PEREIRA - TESTE","2010-09-15","13","N"
"133809","JOSE ALMEIDA CRUZ VASCONCELOS - TESTE","2010-06-30","4","N"
"126732","JOAO ALVES JESUS - TESTE","2010-04-19","13","N"
"123633","VALERIA EVANY OLIVEIRA - TESTE","2010-07-03","4","N"
"119758","JULIO FONTES OLIVEIRA - TESTE","2004-03-13","123","N"
"119313","HELOAH BARRETO SOUZA - TESTE","2009-08-30","52","N"
"119330","THAINA ALVES PAIVA","2008-11-25","4","N"
"127866","JOZINERE FILHO SANTOS - TESTE","1999-08-17","44","N"
"137248","JULIANA LEITE SARAIVA - TESTE","2010-12-05","4","N"
"117688","THIAGO ARAGAO MELO SILVA - TESTE","2010-12-24","4","N"
"117704","ANTONIO FILHO NOVAIS","2009-07-30","4","N"
"117705","ROBERTA GOMES PINHEIRO - TESTE","2008-03-01","44","N"
"117919","GUADALUPE CARVALHO PORTO SATIRO - TESTE","2010-09-08","13","N"
"125054","LARISSA BATISTA OLIVEIRA THAIS - TESTE","2011-01-05","44","N"
"117953","ARNULFO CRUZ OLIVEIRA VIVIANA - TESTE","2011-09-10","4","N"
"117761","AMARA CONCEICAO NETA","2010-06-11","35","N"
"117058","RODRIGO MACHADO SANTANA - TESTE","2010-12-24","13","N"
"117085","YVES FIGUEIREDO ROCHA - TESTE","2010-10-13","13","N"
"117105","IVINA LORENA SANTANA - TESTE","2011-04-17","4","N"
"117118","GABRIELA JESUS PEREIRA - TESTE","2011-05-20","4","N"
"117347","IVANA BARRETO MARQUES","2011-07-02","13","N"
"117390","LINCOLN COSTA NASCIMENTO - TESTE","2010-12-27","13","N"
"137259","BRUNA AZEVEDO GIRAO SANTOS - TESTE","2009-07-16","4","N"
"117699","MARCIA CESAR MECENAS - TESTE","2011-01-26","13","N"
"117624","KAREM FRANKLIN PINA - TESTE","2010-06-24","44","N"
"117631","FERNANDO BEZERRA JESUS PASSOS - TESTE","2010-11-24","44","N"
"117063","JOSE ALMEIDA LUCAS STEFANO - TESTE","2011-02-15","13","N"
"117302","AYNE GONCALVES PATRICIO VANESSA - TESTE","2003-11-08","4","N"
"117306","ARTHUR AUGUSTA GABRIEL MENEZES - TESTE","2009-12-30","4","N"
"117090","THALES BARRETO RONYERE SERGIO - TESTE","2011-01-01","13","N"
"117094","MARLON FILHO SANTOS - TESTE","2010-10-07","13","N"
"117096","ANNA ALMEIDA OLIVEIRA SOUZA - TESTE","2010-11-09","13","N"
"137772","FERNANDO PEREIRA","2012-02-11","4","N"
"117903","TANIA CARICIO OLIVA VALOIS - TESTE","2010-12-20","4","N"
"117803","EMILE GOIS SANTOS - TESTE","2011-04-14","4","N"
"117928","LAIS CAVALCANTI NASCIMENTO - TESTE","2011-02-21","4","N"
"117189","DEBORA MARINHO","2010-12-24","4","N"
"116483","VERONICA ARAUJO MOURA","2008-06-15","4","N"
"117644","LANA CARNEIRO PEREIRA - TESTE","2011-06-03","44","N"
"137174","INDIRA CEZAR SANTOS - TESTE","2010-06-29","4","N"
"117082","ALYSSON ALVES JESUS RAONY - TESTE","2011-04-29","13","N"
"117141","ALINE RODRIGUES - TESTE","2011-06-19","13","N"
"120834","GUSTTAVO ARAGAO LETICIA - TESTE","2011-05-05","4","N"
"118455","THARCYSIO HORA SANTOS - TESTE","2010-09-25","123","N"
"137098","THIAGO AUGUSTO JUNYOR SANTOS - TESTE","2012-06-21","4","N"
"118328","EMANUEL JUNIOR SANTANA - TESTE","2010-08-06","123","N"
"118354","SILVIA ALVES LEON SILVEIRA - TESTE","2011-02-12","4","N"
"148392","FLAVIA JESUS ROCHA - TESTE","2011-05-22","44","N"
"117061","MARIA NASCIMENTO SILVA - TESTE","2011-02-06","13","N"
"117659","THAIS HENRIQUE SANTANA - TESTE","2010-09-04","44","N"
"117662","MARCOS MENEZES","2002-02-20","44","N"
"117252","LUCIANNE GOMES SORAYA - TESTE","2005-12-05","4","N"
"116461","MARIA CARDOSO MENEZES","1996-05-11","4","N"
"137142","ADRIANA JUNIOR SANTANA - TESTE","2011-06-13","4","N"
"117721","MARTINA CARVALHO SOUZA - TESTE","2010-11-20","13","N"
"125938","MARCIA AMORIM MANUELA","2010-11-07","13","N"
"117274","THAIS GOIS PEREIRA","2011-05-02","4","N"
"118970","ANDRE LUZIA SILVA - TESTE","2003-05-20","52","N"
"118470","ANAMIM ALVES GRAYCE SANTANA - TESTE","2010-04-15","13","N"
"118805","ARTHUR BARRETO OLIVEIRA VINICIUS - TESTE","2011-03-14","103","N"
"120611","VITOR ARAUJO MATOS","2010-09-18","4","N"
"118704","ALAN BARRETO LUIZA SIMOES - TESTE","2011-03-17","4","N"
"118053","TAYANE CARVALHO MOURA","2006-07-09","44","N"
"118010","VIVIANE MAIMONE","2008-11-01","44","N"
"122461","HUGO GURGEL REGO - TESTE","2006-01-02","4","N"
"118078","ELISABETH ANDRADE FEITOSA SILVA - TESTE","2011-05-14","13","N"
"118522","LUAN CARLOS SANTOS - TESTE","2010-04-11","123","N"
"118730","JULIANA BATISTA MELO VIEIRA - TESTE","2010-11-03","35","N"
"122614","ANDRE FARIA MARIA - TESTE","1999-01-13","13","N"
"122633","JERRY FONSECA SANTOS - TESTE","2009-06-25","44","N"
"118427","RICARDO MENESES SILVA - TESTE","1994-11-21","123","N"
"118136","THAIS FERREIRA SANTOS - TESTE","2011-03-19","44","N"
"122474","ALINE AUGUSTO NASCIMENTO SOUZA - TESTE","1995-02-08","44","N"
"122549","SUIANE CAROLINE RAMOS - TESTE","2011-05-14","13","N"
